district,week_start_date,cases,tmax,tmin,app_tmax,app_tmin,humidity,rainfall,precipitation,year,month,week_of_year,sin_week,cos_week,tmean,rainfall_feat,cases_lag_1,cases_lag_2,cases_lag_3,cases_lag_4,rainfall_lag_2,rainfall_lag_3,rainfall_lag_4,rainfall_lag_5,rainfall_lag_6,rainfall_lag_8,temp_lag_1,humidity_lag_1,temp_lag_2,humidity_lag_2,temp_lag_3,humidity_lag_3,temp_lag_4,humidity_lag_4,rolling_mean_2,rolling_mean_4,rolling_std_4,rate_of_change,percentage_change,rainfall_anomaly,temperature_anomaly,humidity_anomaly,is_sw_monsoon,is_ne_monsoon,is_inter_monsoon,monsoon_season
Colombo,2007-05-28,16,29.342857142857145,25.142857142857142,35.65714285714286,30.342857142857145,85.71428571428571,59.5,59.5,2007,5,22,0.46472317204376906,-0.8854560256532096,27.242857142857144,59.5,6.0,12.0,15.0,11.0,7.9,69.5,56.8,52.5,21.4,166.3,27.607142857142854,86.28571428571429,28.071428571428573,81.71428571428571,27.57857142857143,87.14285714285714,27.714285714285715,87.28571428571429,11.0,12.25,4.500000000000003,10.0,1.6666666666666665,-19.945569620253167,-0.20741410488245648,-0.6419529837251332,1,0,0,SW
Colombo,2007-06-04,18,29.085714285714285,25.085714285714285,34.971428571428575,29.75714285714286,87.57142857142857,74.0,74.0,2007,6,23,0.35460488704253584,-0.9350162426854147,27.085714285714285,74.0,16.0,6.0,12.0,15.0,26.9,7.9,69.5,56.8,52.5,151.2,27.242857142857144,85.71428571428571,27.607142857142854,86.28571428571429,28.071428571428573,81.71428571428571,27.57857142857143,87.14285714285714,17.0,13.0,5.291502622129183,2.0,0.125,7.249350649350646,0.028664192949904077,1.1873840445269082,1,0,0,SW
Colombo,2007-06-11,28,28.714285714285715,24.97142857142857,33.9,29.52857142857143,88.28571428571429,161.8,161.8,2007,6,24,0.23931566428755768,-0.970941817426052,26.84285714285714,161.8,18.0,16.0,6.0,12.0,59.5,26.9,7.9,69.5,56.8,21.4,27.085714285714285,87.57142857142857,27.242857142857144,85.71428571428571,27.607142857142854,86.28571428571429,28.071428571428573,81.71428571428571,23.0,17.0,9.01849950564579,10.0,0.5555555555555556,95.04935064935066,-0.2141929499072397,1.9016697588126306,1,0,0,SW
Colombo,2007-06-18,40,28.25714285714286,24.728571428571428,33.34285714285714,28.785714285714285,89.14285714285714,123.0,123.0,2007,6,25,0.12053668025532308,-0.992708874098054,26.492857142857144,123.0,28.0,18.0,16.0,6.0,74.0,59.5,26.9,7.9,69.5,52.5,26.84285714285714,88.28571428571429,27.085714285714285,87.57142857142857,27.242857142857144,85.71428571428571,27.607142857142854,86.28571428571429,34.0,25.5,11.0,12.0,0.4285714285714286,56.249350649350646,-0.5641929499072376,2.7588126159554776,1,0,0,SW
Colombo,2007-06-25,26,28.985714285714288,25.271428571428572,34.542857142857144,30.214285714285715,87.57142857142857,26.9,26.9,2007,6,26,-3.216245299353273e-16,-1.0,27.12857142857143,26.9,40.0,28.0,18.0,16.0,161.8,74.0,59.5,26.9,7.9,56.8,26.492857142857144,89.14285714285714,26.84285714285714,88.28571428571429,27.085714285714285,87.57142857142857,27.242857142857144,85.71428571428571,33.0,28.0,9.092121131323903,-14.0,-0.35,-39.850649350649356,0.07152133580704856,1.1873840445269082,1,0,0,SW
Colombo,2007-07-02,31,29.214285714285715,25.099999999999998,35.871428571428574,29.87142857142857,88.42857142857143,51.5,51.5,2007,7,27,-0.12053668025532283,-0.992708874098054,27.15714285714286,51.5,26.0,40.0,28.0,18.0,123.0,161.8,74.0,59.5,26.9,69.5,27.12857142857143,87.57142857142857,26.492857142857144,89.14285714285714,26.84285714285714,88.28571428571429,27.085714285714285,87.57142857142857,28.5,31.25,6.184658438426491,5.0,0.1923076923076923,0.10384615384615614,0.3076007326007364,2.474358974358978,1,0,0,SW
Colombo,2007-07-09,36,28.62857142857143,24.8,34.15714285714286,29.328571428571426,88.42857142857143,42.9,42.9,2007,7,28,-0.23931566428755743,-0.9709418174260521,26.714285714285715,42.9,31.0,26.0,40.0,28.0,26.9,123.0,161.8,74.0,59.5,7.9,27.15714285714286,88.42857142857143,27.12857142857143,87.57142857142857,26.492857142857144,89.14285714285714,26.84285714285714,88.28571428571429,33.5,33.25,6.075908711186061,5.0,0.16129032258064524,-8.496153846153845,-0.13525641025640667,2.474358974358978,1,0,0,SW
Colombo,2007-07-16,25,27.87142857142857,24.685714285714287,33.02857142857143,28.771428571428572,88.14285714285714,114.3,114.3,2007,7,29,-0.3546048870425356,-0.9350162426854148,26.27857142857143,114.3,36.0,31.0,26.0,40.0,51.5,26.9,123.0,161.8,74.0,26.9,26.714285714285715,88.42857142857143,27.15714285714286,88.42857142857143,27.12857142857143,87.57142857142857,26.492857142857144,89.14285714285714,30.5,29.5,5.066228051190222,-11.0,-0.3055555555555556,62.90384615384615,-0.5709706959706935,2.188644688644686,1,0,0,SW
Colombo,2007-07-23,45,27.985714285714288,24.085714285714285,33.457142857142856,28.37142857142857,87.71428571428571,67.6,67.6,2007,7,30,-0.46472317204376806,-0.8854560256532101,26.035714285714285,67.6,25.0,36.0,31.0,26.0,42.9,51.5,26.9,123.0,161.8,59.5,26.27857142857143,88.14285714285714,26.714285714285715,88.42857142857143,27.15714285714286,88.42857142857143,27.12857142857143,87.57142857142857,35.0,34.25,8.460693430998036,20.0,0.8,16.20384615384615,-0.8138278388278373,1.7600732600732556,1,0,0,SW
Colombo,2007-07-30,23,28.428571428571427,24.47142857142857,33.77142857142857,28.542857142857144,86.71428571428571,23.5,23.5,2007,7,31,-0.5680647467311556,-0.8229838658936566,26.45,23.5,45.0,25.0,36.0,31.0,114.3,42.9,51.5,26.9,123.0,74.0,26.035714285714285,87.71428571428571,26.27857142857143,88.14285714285714,26.714285714285715,88.42857142857143,27.15714285714286,88.42857142857143,34.0,32.25,10.242883708539635,-22.0,-0.48888888888888893,-27.896153846153844,-0.3995421245421227,0.7600732600732556,1,0,0,SW
Colombo,2007-08-06,25,28.885714285714283,25.185714285714287,34.55714285714286,30.014285714285712,85.85714285714286,45.8,45.8,2007,8,32,-0.663122658240795,-0.7485107481711013,27.035714285714285,45.8,23.0,45.0,25.0,36.0,67.6,114.3,42.9,51.5,26.9,161.8,26.45,86.71428571428571,26.035714285714285,87.71428571428571,26.27857142857143,88.14285714285714,26.714285714285715,88.42857142857143,24.0,29.5,10.376254944182254,2.0,0.08695652173913038,-9.228947368421053,0.4136278195488714,-0.5977443609022544,1,0,0,SW
Colombo,2007-08-13,33,28.557142857142857,24.75714285714286,33.92857142857143,29.414285714285715,86.42857142857143,20.1,20.1,2007,8,33,-0.7485107481711011,-0.6631226582407952,26.65714285714286,20.1,25.0,23.0,45.0,25.0,23.5,67.6,114.3,42.9,51.5,123.0,27.035714285714285,85.85714285714286,26.45,86.71428571428571,26.035714285714285,87.71428571428571,26.27857142857143,88.14285714285714,29.0,31.5,9.983319421247959,8.0,0.32000000000000006,-34.92894736842105,0.03505639097744506,-0.02631578947368496,1,0,0,SW
Colombo,2007-08-20,47,28.214285714285715,24.771428571428572,33.542857142857144,29.428571428571427,86.57142857142857,62.7,62.7,2007,8,34,-0.8229838658936564,-0.5680647467311559,26.492857142857144,62.7,33.0,25.0,23.0,45.0,45.8,23.5,67.6,114.3,42.9,26.9,26.65714285714286,86.42857142857143,27.035714285714285,85.85714285714286,26.45,86.71428571428571,26.035714285714285,87.71428571428571,40.0,32.0,10.893423092245461,14.0,0.4242424242424243,7.671052631578952,-0.12922932330826953,0.11654135338345384,1,0,0,SW
Colombo,2007-08-27,20,28.014285714285712,24.214285714285715,33.371428571428574,28.228571428571428,89.14285714285714,88.9,88.9,2007,8,35,-0.8854560256532096,-0.4647231720437691,26.114285714285714,88.9,47.0,33.0,25.0,23.0,20.1,45.8,23.5,67.6,114.3,51.5,26.492857142857144,86.57142857142857,26.65714285714286,86.42857142857143,27.035714285714285,85.85714285714286,26.45,86.71428571428571,33.5,31.25,11.786291472158096,-27.0,-0.574468085106383,33.871052631578955,-0.5078007518796994,2.6879699248120232,1,0,0,SW
Colombo,2007-09-03,54,28.428571428571427,24.24285714285714,34.285714285714285,28.62857142857143,87.57142857142857,83.2,83.2,2007,9,36,-0.9350162426854147,-0.3546048870425359,26.335714285714282,83.2,20.0,47.0,33.0,25.0,62.7,20.1,45.8,23.5,67.6,42.9,26.114285714285714,89.14285714285714,26.492857142857144,86.57142857142857,26.65714285714286,86.42857142857143,27.035714285714285,85.85714285714286,37.0,38.5,15.110702608857515,34.0,1.7000000000000002,20.952777777777776,-0.24434523809524222,1.275793650793645,1,0,0,SW
Colombo,2007-09-10,34,28.485714285714288,24.5,33.7,28.5,86.71428571428571,67.3,67.3,2007,9,37,-0.970941817426052,-0.23931566428755774,26.492857142857144,67.3,54.0,20.0,47.0,33.0,88.9,62.7,20.1,45.8,23.5,114.3,26.335714285714282,87.57142857142857,26.114285714285714,89.14285714285714,26.492857142857144,86.57142857142857,26.65714285714286,86.42857142857143,44.0,38.75,14.997221964972935,-20.0,-0.37037037037037035,5.05277777777777,-0.08720238095238031,0.4186507936507837,1,0,0,SW
Colombo,2007-09-17,50,28.0,24.62857142857143,32.51428571428572,28.38571428571429,89.42857142857143,90.0,90.0,2007,9,38,-0.992708874098054,-0.12053668025532357,26.314285714285717,90.0,34.0,54.0,20.0,47.0,83.2,88.9,62.7,20.1,45.8,67.6,26.492857142857144,86.71428571428571,26.335714285714282,87.57142857142857,26.114285714285714,89.14285714285714,26.492857142857144,86.57142857142857,42.0,39.5,15.609825965290794,16.0,0.47058823529411775,27.752777777777773,-0.26577380952380736,3.132936507936506,1,0,0,SW
Colombo,2007-09-24,23,29.014285714285712,24.571428571428573,35.128571428571426,29.3,86.71428571428571,37.8,37.8,2007,9,39,-1.0,-1.8369701987210297e-16,26.792857142857144,37.8,50.0,34.0,54.0,20.0,67.3,83.2,88.9,62.7,20.1,23.5,26.314285714285717,89.42857142857143,26.492857142857144,86.71428571428571,26.335714285714282,87.57142857142857,26.114285714285714,89.14285714285714,36.5,40.25,14.38459824488215,-27.0,-0.54,-24.44722222222223,0.2127976190476204,0.4186507936507837,1,0,0,SW
Colombo,2007-10-01,34,27.7,24.585714285714285,32.18571428571429,28.685714285714287,88.28571428571429,74.9,74.9,2007,10,40,-0.992708874098054,0.1205366802553232,26.142857142857142,74.9,23.0,50.0,34.0,54.0,90.0,67.3,83.2,88.9,62.7,45.8,26.792857142857144,86.71428571428571,26.314285714285717,89.42857142857143,26.492857142857144,86.71428571428571,26.335714285714282,87.57142857142857,28.5,35.25,11.116804097101527,11.0,0.4782608695652173,-12.6657894736842,-0.2794172932330845,1.1071428571428612,0,0,1,Inter
Colombo,2007-10-08,41,28.3,23.714285714285715,34.142857142857146,28.085714285714285,88.85714285714286,53.4,53.4,2007,10,41,-0.9709418174260521,0.23931566428755738,26.00714285714286,53.4,34.0,23.0,50.0,34.0,37.8,90.0,67.3,83.2,88.9,20.1,26.142857142857142,88.28571428571429,26.792857142857144,86.71428571428571,26.314285714285717,89.42857142857143,26.492857142857144,86.71428571428571,37.5,37.0,11.40175425099138,7.0,0.2058823529411764,-34.16578947368421,-0.4151315789473671,1.6785714285714306,0,0,1,Inter
Colombo,2007-10-15,23,27.74285714285714,23.857142857142858,33.357142857142854,28.37142857142857,89.71428571428571,94.80000000000001,94.80000000000001,2007,10,42,-0.9350162426854148,0.35460488704253557,25.799999999999997,94.80000000000001,41.0,34.0,23.0,50.0,74.9,37.8,90.0,67.3,83.2,62.7,26.00714285714286,88.85714285714286,26.142857142857142,88.28571428571429,26.792857142857144,86.71428571428571,26.314285714285717,89.42857142857143,32.0,30.25,8.845903006477066,-18.0,-0.4390243902439024,7.234210526315806,-0.6222744360902297,2.5357142857142776,0,0,1,Inter
Colombo,2007-10-22,57,28.342857142857145,23.928571428571427,34.27142857142857,28.771428571428572,89.0,96.8,96.8,2007,10,43,-0.8854560256532101,0.464723172043768,26.135714285714286,96.8,23.0,41.0,34.0,23.0,53.4,74.9,37.8,90.0,67.3,88.9,25.799999999999997,89.71428571428571,26.00714285714286,88.85714285714286,26.142857142857142,88.28571428571429,26.792857142857144,86.71428571428571,40.0,38.75,14.244882121894399,34.0,1.4782608695652173,9.234210526315792,-0.28656015037594074,1.8214285714285694,0,0,1,Inter
Colombo,2007-10-29,48,29.12857142857143,24.014285714285712,35.72857142857143,29.02857142857143,87.57142857142857,48.0,48.0,2007,10,44,-0.822983865893657,0.5680647467311548,26.57142857142857,48.0,57.0,23.0,41.0,34.0,94.80000000000001,53.4,74.9,37.8,90.0,83.2,26.135714285714286,89.0,25.799999999999997,89.71428571428571,26.00714285714286,88.85714285714286,26.142857142857142,88.28571428571429,52.5,42.25,14.407752542757436,-9.0,-0.1578947368421053,-39.565789473684205,0.14915413533834254,0.3928571428571388,0,0,1,Inter
Colombo,2007-11-05,44,28.557142857142857,23.342857142857145,34.84285714285714,28.114285714285717,87.28571428571429,36.2,36.2,2007,11,45,-0.7485107481711011,0.6631226582407952,25.950000000000003,36.2,48.0,57.0,23.0,41.0,96.8,94.80000000000001,53.4,74.9,37.8,67.3,26.57142857142857,87.57142857142857,26.135714285714286,89.0,25.799999999999997,89.71428571428571,26.00714285714286,88.85714285714286,46.0,43.0,14.39907404430345,-4.0,-0.08333333333333337,-39.328767123287676,-0.2698630136986253,0.8708414872798471,0,0,1,Inter
Colombo,2007-11-12,54,30.085714285714285,22.685714285714287,34.114285714285714,25.728571428571428,75.14285714285714,3.5999999999999996,3.5999999999999996,2007,11,46,-0.6631226582407955,0.7485107481711007,26.385714285714286,3.5999999999999996,44.0,48.0,57.0,23.0,48.0,96.8,94.80000000000001,53.4,74.9,90.0,25.950000000000003,87.28571428571429,26.57142857142857,87.57142857142857,26.135714285714286,89.0,25.799999999999997,89.71428571428571,49.0,50.75,5.852349955359815,10.0,0.2272727272727273,-71.92876712328768,0.16585127201565797,-11.272015655577306,0,0,1,Inter
Colombo,2007-11-19,49,29.485714285714288,23.542857142857144,35.5,27.842857142857145,84.42857142857143,54.7,54.7,2007,11,47,-0.5680647467311559,0.8229838658936564,26.514285714285716,54.7,54.0,44.0,48.0,57.0,36.2,48.0,96.8,94.80000000000001,53.4,37.8,26.385714285714286,75.14285714285714,25.950000000000003,87.28571428571429,26.57142857142857,87.57142857142857,26.135714285714286,89.0,51.5,48.75,4.112987559751025,-5.0,-0.09259259259259256,-20.828767123287676,0.29442270058708786,-1.986301369863014,0,0,1,Inter
Colombo,2007-11-26,44,30.2,22.585714285714285,35.05714285714286,26.142857142857142,79.14285714285714,2.6,2.6,2007,11,48,-0.4647231720437684,0.88545602565321,26.392857142857142,2.6,49.0,54.0,44.0,48.0,3.5999999999999996,36.2,48.0,96.8,94.80000000000001,74.9,26.514285714285716,84.42857142857143,26.385714285714286,75.14285714285714,25.950000000000003,87.28571428571429,26.57142857142857,87.57142857142857,46.5,47.75,4.787135538781693,-5.0,-0.10204081632653061,-72.92876712328768,0.1729941291585142,-7.272015655577306,0,0,1,Inter
Colombo,2007-12-03,71,31.057142857142857,23.614285714285717,35.08571428571428,26.12857142857143,74.14285714285714,5.6,5.6,2007,12,49,-0.35460488704253595,0.9350162426854147,27.33571428571429,5.6,44.0,49.0,54.0,44.0,54.7,3.5999999999999996,36.2,48.0,96.8,53.4,26.392857142857142,79.14285714285714,26.514285714285716,84.42857142857143,26.385714285714286,75.14285714285714,25.950000000000003,87.28571428571429,57.5,54.5,11.733143937865362,27.0,0.6136363636363635,-34.30133333333333,1.191428571428574,-9.053333333333327,0,1,0,NE
Colombo,2007-12-10,80,29.099999999999998,23.571428571428573,32.457142857142856,27.114285714285717,80.85714285714286,48.400000000000006,48.400000000000006,2007,12,50,-0.2393156642875578,0.970941817426052,26.335714285714285,48.400000000000006,71.0,44.0,49.0,54.0,2.6,54.7,3.5999999999999996,36.2,48.0,94.80000000000001,27.33571428571429,74.14285714285714,26.392857142857142,79.14285714285714,26.514285714285716,84.42857142857143,26.385714285714286,75.14285714285714,75.5,61.0,17.262676501632072,9.0,0.12676056338028174,8.498666666666672,0.1914285714285704,-2.339047619047605,0,1,0,NE
Colombo,2007-12-17,44,27.985714285714288,23.37142857142857,33.67142857142857,27.957142857142856,89.42857142857143,72.60000000000001,72.60000000000001,2007,12,51,-0.12053668025532363,0.992708874098054,25.67857142857143,72.60000000000001,80.0,71.0,44.0,49.0,5.6,2.6,54.7,3.5999999999999996,36.2,96.8,26.335714285714285,80.85714285714286,27.33571428571429,74.14285714285714,26.392857142857142,79.14285714285714,26.514285714285716,84.42857142857143,62.0,59.75,18.553975315279473,-36.0,-0.44999999999999996,32.698666666666675,-0.4657142857142844,6.232380952380964,0,1,0,NE
Colombo,2007-12-24,40,28.814285714285713,21.185714285714287,33.528571428571425,24.32857142857143,80.42857142857143,0.7,0.7,2007,12,52,6.432490598706546e-16,1.0,25.0,0.7,44.0,80.0,71.0,44.0,48.400000000000006,5.6,2.6,54.7,3.5999999999999996,48.0,25.67857142857143,89.42857142857143,26.335714285714285,80.85714285714286,27.33571428571429,74.14285714285714,26.392857142857142,79.14285714285714,42.0,58.75,19.75474626513841,-4.0,-0.09090909090909094,-39.20133333333333,-1.144285714285715,-2.7676190476190357,0,1,0,NE
Colombo,2007-12-31,49,29.099999999999998,22.814285714285717,32.57142857142857,25.685714285714287,79.85714285714286,13.2,13.2,2007,12,1,0.12053668025532305,0.992708874098054,25.957142857142856,13.2,40.0,44.0,80.0,71.0,72.60000000000001,48.400000000000006,5.6,2.6,54.7,36.2,25.0,80.42857142857143,25.67857142857143,89.42857142857143,26.335714285714285,80.85714285714286,27.33571428571429,74.14285714285714,44.5,53.25,18.20942979154848,9.0,0.2250000000000001,-26.701333333333334,-0.1871428571428595,-3.339047619047605,0,1,0,NE
Colombo,2008-01-07,44,28.37142857142857,23.24285714285714,33.028571428571425,26.457142857142856,85.57142857142857,47.8,47.8,2008,1,2,0.23931566428755774,0.970941817426052,25.807142857142857,47.8,49.0,40.0,44.0,80.0,0.7,72.60000000000001,48.400000000000006,5.6,2.6,3.5999999999999996,25.957142857142856,79.85714285714286,25.0,80.42857142857143,25.67857142857143,89.42857142857143,26.335714285714285,80.85714285714286,46.5,44.25,3.6855573979160003,-5.0,-0.10204081632653061,29.412499999999998,-0.7208035714285757,9.69642857142857,0,1,0,NE
Colombo,2008-01-14,23,29.171428571428574,21.457142857142856,33.34285714285714,23.599999999999998,75.71428571428571,0.0,0.0,2008,1,3,0.3546048870425356,0.9350162426854148,25.314285714285717,0.0,44.0,49.0,40.0,44.0,13.2,0.7,72.60000000000001,48.400000000000006,5.6,54.7,25.807142857142857,85.57142857142857,25.957142857142856,79.85714285714286,25.0,80.42857142857143,25.67857142857143,89.42857142857143,33.5,39.0,11.284207253207173,-21.0,-0.4772727272727273,-18.3875,-1.2136607142857159,-0.1607142857142918,0,1,0,NE
Colombo,2008-01-21,38,29.5,22.714285714285715,35.05714285714286,26.542857142857144,83.57142857142857,33.800000000000004,33.800000000000004,2008,1,4,0.4647231720437685,0.8854560256532099,26.107142857142858,33.800000000000004,23.0,44.0,49.0,40.0,47.8,13.2,0.7,72.60000000000001,48.400000000000006,2.6,25.314285714285717,75.71428571428571,25.807142857142857,85.57142857142857,25.957142857142856,79.85714285714286,25.0,80.42857142857143,30.5,38.5,11.269427669584648,15.0,0.6521739130434783,15.412500000000005,-0.42080357142857494,7.696428571428569,0,1,0,NE
Colombo,2008-01-28,38,29.52857142857143,23.057142857142857,34.84285714285714,27.642857142857142,81.42857142857143,2.4000000000000004,2.4000000000000004,2008,1,5,0.5680647467311558,0.8229838658936564,26.292857142857144,2.4000000000000004,38.0,23.0,44.0,49.0,0.0,47.8,13.2,0.7,72.60000000000001,5.6,26.107142857142858,83.57142857142857,25.314285714285717,75.71428571428571,25.807142857142857,85.57142857142857,25.957142857142856,79.85714285714286,38.0,35.75,8.95823643358446,0.0,0.0,-15.987499999999999,-0.2350892857142881,5.553571428571431,0,1,0,NE
Colombo,2008-02-04,35,29.642857142857142,23.87142857142857,35.028571428571425,28.7,83.42857142857143,42.4,42.4,2008,2,6,0.6631226582407952,0.7485107481711011,26.757142857142856,42.4,38.0,38.0,23.0,44.0,33.800000000000004,0.0,47.8,13.2,0.7,48.400000000000006,26.292857142857144,81.42857142857143,26.107142857142858,83.57142857142857,25.314285714285717,75.71428571428571,25.807142857142857,85.57142857142857,36.5,33.5,7.141428428542852,-3.0,-0.07894736842105265,24.921917808219174,-0.6314090019569463,7.632093933463807,0,1,0,NE
Colombo,2008-02-11,36,30.62857142857143,23.2,37.128571428571426,27.557142857142857,82.85714285714286,23.8,23.8,2008,2,7,0.7485107481711011,0.6631226582407953,26.914285714285715,23.8,35.0,38.0,38.0,23.0,2.4000000000000004,33.800000000000004,0.0,47.8,13.2,72.60000000000001,26.757142857142856,83.42857142857143,26.292857142857144,81.42857142857143,26.107142857142858,83.57142857142857,25.314285714285717,75.71428571428571,35.5,36.75,1.5000000000000127,1.0,0.02857142857142847,6.321917808219176,-0.4742661448140879,7.0606653620352375,0,1,0,NE
Colombo,2008-02-18,34,30.3,22.157142857142855,36.24285714285714,25.75714285714286,78.85714285714286,1.4,1.4,2008,2,8,0.8229838658936564,0.5680647467311559,26.228571428571428,1.4,36.0,35.0,38.0,38.0,42.4,2.4000000000000004,33.800000000000004,0.0,47.8,0.7,26.914285714285715,82.85714285714286,26.757142857142856,83.42857142857143,26.292857142857144,81.42857142857143,26.107142857142858,83.57142857142857,35.0,35.75,1.7078251276599448,-2.0,-0.05555555555555558,-16.078082191780826,-1.1599804305283747,3.0606653620352375,0,1,0,NE
Colombo,2008-02-25,29,29.614285714285717,22.32857142857143,35.48571428571428,26.157142857142855,82.14285714285714,186.4,186.4,2008,2,9,0.8854560256532099,0.4647231720437686,25.971428571428575,186.4,34.0,36.0,35.0,38.0,23.8,42.4,2.4000000000000004,33.800000000000004,0.0,13.2,26.228571428571428,78.85714285714286,26.914285714285715,82.85714285714286,26.757142857142856,83.42857142857143,26.292857142857144,81.42857142857143,31.5,33.5,3.1091263510296114,-5.0,-0.1470588235294118,168.92191780821918,-1.4171232876712274,6.346379647749515,0,1,0,NE
Colombo,2008-03-03,25,29.185714285714287,23.17142857142857,35.885714285714286,27.67142857142857,85.14285714285714,56.400000000000006,56.400000000000006,2008,3,10,0.9350162426854148,0.35460488704253557,26.17857142857143,56.400000000000006,29.0,34.0,36.0,35.0,1.4,23.8,42.4,2.4000000000000004,33.800000000000004,47.8,25.971428571428575,82.14285714285714,26.228571428571428,78.85714285714286,26.914285714285715,82.85714285714286,26.757142857142856,83.42857142857143,27.0,31.0,4.966554808583783,-4.0,-0.13793103448275867,26.970886075949373,-1.535895117540683,5.124773960216999,0,0,1,Inter
Colombo,2008-03-10,26,28.442857142857143,23.428571428571427,34.542857142857144,27.900000000000002,89.0,214.3,214.3,2008,3,11,0.970941817426052,0.23931566428755804,25.935714285714283,214.3,25.0,29.0,34.0,36.0,186.4,1.4,23.8,42.4,2.4000000000000004,0.0,26.17857142857143,85.14285714285714,25.971428571428575,82.14285714285714,26.228571428571428,78.85714285714286,26.914285714285715,82.85714285714286,25.5,28.5,4.041451884327385,1.0,0.040000000000000036,184.8708860759494,-1.7787522603978303,8.98191681735986,0,0,1,Inter
Colombo,2008-03-17,23,28.614285714285717,23.857142857142858,33.9,27.914285714285715,86.42857142857143,65.8,65.8,2008,3,12,0.992708874098054,0.120536680255323,26.235714285714288,65.8,26.0,25.0,29.0,34.0,56.400000000000006,186.4,1.4,23.8,42.4,33.800000000000004,25.935714285714283,89.0,26.17857142857143,85.14285714285714,25.971428571428575,82.14285714285714,26.228571428571428,78.85714285714286,24.5,25.75,2.500000000000007,-3.0,-0.11538461538461542,36.370886075949365,-1.478752260397826,6.41048824593129,0,0,1,Inter
Colombo,2008-03-24,54,29.442857142857143,24.142857142857142,36.3,29.0,84.71428571428571,19.5,19.5,2008,3,13,1.0,-1.6081226496766366e-16,26.792857142857144,19.5,23.0,26.0,25.0,29.0,214.3,56.400000000000006,186.4,1.4,23.8,2.4000000000000004,26.235714285714288,86.42857142857143,25.935714285714283,89.0,26.17857142857143,85.14285714285714,25.971428571428575,82.14285714285714,38.5,32.0,14.719601443879744,31.0,1.347826086956522,-9.929113924050633,-0.9216094032549691,4.696202531645568,0,0,1,Inter
Colombo,2008-03-31,41,29.771428571428572,23.97142857142857,37.15714285714286,28.714285714285715,86.57142857142857,48.6,48.6,2008,3,14,0.992708874098054,-0.12053668025532288,26.871428571428574,48.6,54.0,23.0,26.0,25.0,65.8,214.3,56.400000000000006,186.4,1.4,42.4,26.792857142857144,84.71428571428571,26.235714285714288,86.42857142857143,25.935714285714283,89.0,26.17857142857143,85.14285714285714,47.5,36.0,14.352700094407323,-13.0,-0.2407407407407407,19.17088607594937,-0.8430379746835399,6.553345388788429,0,0,1,Inter
Colombo,2008-04-07,14,29.185714285714287,23.714285714285715,36.08571428571428,28.457142857142856,88.57142857142857,125.5,125.5,2008,4,15,0.9709418174260521,-0.2393156642875575,26.450000000000003,125.5,41.0,54.0,23.0,26.0,19.5,65.8,214.3,56.400000000000006,186.4,23.8,26.871428571428574,86.57142857142857,26.792857142857144,84.71428571428571,26.235714285714288,86.42857142857143,25.935714285714283,89.0,27.5,33.0,17.944358444926362,-27.0,-0.6585365853658536,81.79871794871795,-1.3455128205128197,4.516483516483504,0,0,1,Inter
Colombo,2008-04-14,26,30.042857142857144,24.11428571428571,37.471428571428575,29.142857142857142,86.85714285714286,45.4,45.4,2008,4,16,0.9350162426854148,-0.35460488704253545,27.07857142857143,45.4,14.0,41.0,54.0,23.0,48.6,19.5,65.8,214.3,56.400000000000006,1.4,26.450000000000003,88.57142857142857,26.871428571428574,86.57142857142857,26.792857142857144,84.71428571428571,26.235714285714288,86.42857142857143,20.0,33.75,17.44276354251241,12.0,0.8571428571428572,1.698717948717949,-0.7169413919413934,2.802197802197796,0,0,1,Inter
Colombo,2008-04-21,56,29.5,24.771428571428572,36.5,29.942857142857143,89.0,53.8,53.8,2008,4,17,0.8854560256532099,-0.4647231720437685,27.135714285714286,53.8,26.0,14.0,41.0,54.0,125.5,48.6,19.5,65.8,214.3,186.4,27.07857142857143,86.85714285714286,26.450000000000003,88.57142857142857,26.871428571428574,86.57142857142857,26.792857142857144,84.71428571428571,41.0,34.25,18.227726133558185,30.0,1.1538461538461537,10.098717948717947,-0.6597985347985365,4.945054945054935,0,0,1,Inter
Colombo,2008-04-28,35,28.75714285714286,25.12857142857143,34.385714285714286,29.728571428571428,88.14285714285714,31.7,31.7,2008,4,18,0.8229838658936565,-0.5680647467311557,26.942857142857143,31.7,56.0,26.0,14.0,41.0,45.4,125.5,48.6,19.5,65.8,56.400000000000006,27.135714285714286,89.0,27.07857142857143,86.85714285714286,26.450000000000003,88.57142857142857,26.871428571428574,86.57142857142857,45.5,32.75,17.727097901235837,-21.0,-0.375,-12.00128205128205,-0.8526556776556795,4.087912087912073,0,0,1,Inter
Colombo,2008-05-05,43,28.62857142857143,24.87142857142857,34.05714285714286,29.614285714285717,86.71428571428571,28.4,28.4,2008,5,19,0.7485107481711013,-0.663122658240795,26.75,28.4,35.0,56.0,26.0,14.0,53.8,45.4,125.5,48.6,19.5,214.3,26.942857142857143,88.14285714285714,27.135714285714286,89.0,27.07857142857143,86.85714285714286,26.450000000000003,88.57142857142857,39.0,40.0,12.727922061357855,8.0,0.22857142857142865,-51.04556962025317,-0.7002712477396003,0.3580470162748668,1,0,0,SW
